paper_id,material_id,raw_formula,normalized_formula,elements,is_known_alias,confidence,page,section,source_type
Article 00.pdf,MAT_1,LiFePO4,LiFePO4,"{""Li"": 1.0, ""Fe"": 1.0, ""P"": 1.0, ""O"": 4.0}",False,0.65,1,Metadata/Header,Text
Article 00.pdf,MAT_2,FePO4,FePO4,"{""Fe"": 1.0, ""P"": 1.0, ""O"": 4.0}",False,0.65,1,Metadata/Header,Text
Article 00.pdf,MAT_3,Li0.5FePO4,Li0.5Fe1P1O4,"{""Li"": 0.5, ""Fe"": 1.0, ""P"": 1.0, ""O"": 4.0}",False,0.65,1,Metadata/Header,Text
Article 10.pdf,MAT_10,BPNN,BPN2,"{""B"": 1.0, ""P"": 1.0, ""N"": 2.0}",False,0.95,11,Methods,Text
Article 10.pdf,MAT_20,SDT,H2S,"{""S"": 1.0, ""H"": 2.0}",False,0.95,15,Results,Caption
Article 10.pdf,MAT_2,SOH,HSO,"{""S"": 1.0, ""O"": 1.0, ""H"": 1.0}",False,0.85,2,Methods,Text
Article 10.pdf,MAT_15,TDNN,HN,"{""H"": 2.0, ""N"": 2.0}",False,0.85,14,Results,Text
Article 10.pdf,MAT_9,LLZO,Li7La3Zr2O12,"{""Li"": 7.0, ""La"": 3.0, ""Zr"": 2.0, ""O"": 12.0}",True,0.75,9,Methods,Text
Article 10.pdf,MAT_11,HSW,HWS,"{""H"": 1.0, ""S"": 1.0, ""W"": 1.0}",False,0.7,13,Results,Text
Article 10.pdf,MAT_12,FUDS,UHSF,"{""F"": 1.0, ""U"": 1.0, ""H"": 1.0, ""S"": 1.0}",False,0.7,13,Results,Text
Article 10.pdf,MAT_13,PSO,PSO,"{""P"": 1.0, ""S"": 1.0, ""O"": 1.0}",False,0.7,14,Results,Text
Article 10.pdf,MAT_14,BP,BP,"{""B"": 1.0, ""P"": 1.0}",False,0.7,14,Results,Text
Article 10.pdf,MAT_16,WNN,WN2,"{""W"": 1.0, ""N"": 2.0}",False,0.7,14,Results,Text
Article 10.pdf,MAT_17,DWT,H2W,"{""H"": 2.0, ""W"": 1.0}",False,0.7,14,Results,Text
Article 10.pdf,MAT_18,DBN,BHN,"{""H"": 1.0, ""B"": 1.0, ""N"": 1.0}",False,0.7,14,Results,Text
Article 10.pdf,MAT_19,KF,KF,"{""K"": 1.0, ""F"": 1.0}",False,0.7,14,Results,Text
Article 10.pdf,MAT_21,US06,US6,"{""U"": 1.0, ""S"": 6.0}",False,0.7,15,Results,Text
Article 10.pdf,MAT_22,FCN,CNF,"{""F"": 1.0, ""C"": 1.0, ""N"": 1.0}",False,0.7,15,Results,Text
Article 10.pdf,MAT_1,SSEs,EsS2,"{""S"": 2.0, ""Es"": 1.0}",False,0.65,2,Introduction,Text
Article 10.pdf,MAT_3,NN,N2,"{""N"": 2.0}",False,0.5,3,Methods,Text
Article 10.pdf,MAT_4,LiNi0.2Mn0.2Co0.2Fe0.2Ti0.2O2,Li1Ti0.2Mn0.2Fe0.2Co0.2Ni0.2O2,"{""Li"": 1.0, ""Ni"": 0.2, ""Mn"": 0.2, ""Co"": 0.2, ""Fe"": 0.2, ""Ti"": 0.2, ""O"": 2.0}",False,0.5,5,Methods,Text
Article 10.pdf,MAT_5,silicon,Si,{},True,0.5,5,Methods,Text
Article 10.pdf,MAT_6,LISICON,Li14Zn(GeO4)4,"{""Li"": 14.0, ""Zn"": 1.0, ""Ge"": 4.0, ""O"": 16.0}",True,0.5,7,Methods,Text
Article 10.pdf,MAT_8,Li3PS4,Li3PS4,"{""Li"": 3.0, ""P"": 1.0, ""S"": 4.0}",False,0.5,9,Methods,Text
Article 10.pdf,MAT_7,ISSEs,EsS2I,"{""I"": 1.0, ""S"": 2.0, ""Es"": 1.0}",False,0.15,7,Methods,Text
Speeding up the development of solid state electrolyte by machine learning.pdf,MAT_1,SSEs,EsS2,"{""S"": 2.0, ""Es"": 1.0}",False,0.65,1,Introduction,Text
Speeding up the development of solid state electrolyte by machine learning.pdf,MAT_3,lithium metal,Li,"{""Li"": 1.0}",True,0.65,3,Introduction,Text
Speeding up the development of solid state electrolyte by machine learning.pdf,MAT_2,Li3PO4,Li3PO4,"{""Li"": 3.0, ""P"": 1.0, ""O"": 4.0}",False,0.5,3,Introduction,Text
Speeding up the development of solid state electrolyte by machine learning.pdf,MAT_4,FFNN,NF,"{""F"": 2.0, ""N"": 2.0}",False,0.5,8,Introduction,Text
Speeding up the development of solid state electrolyte by machine learning.pdf,MAT_5,BNN,BN2,"{""B"": 1.0, ""N"": 2.0}",False,0.5,8,Introduction,Text
Speeding up the development of solid state electrolyte by machine learning.pdf,MAT_6,NN,N2,"{""N"": 2.0}",False,0.3,10,Introduction,Text
Speeding up the development of solid state electrolyte by machine learning.pdf,MAT_7,NB,BN,"{""N"": 1.0, ""B"": 1.0}",False,0.15,10,Introduction,Text
Speeding up the development of solid state electrolyte by machine learning.pdf,MAT_8,DT,H2,"{""H"": 2.0}",False,0.15,10,Introduction,Text
Speeding up the development of solid state electrolyte by machine learning.pdf,MAT_9,KNN,KN2,"{""K"": 1.0, ""N"": 2.0}",False,0.15,10,Introduction,Text
Speeding up the development of solid state electrolyte by machine learning.pdf,MAT_10,Li7La3Zr2O12,Li7La3Zr2O12,"{""Li"": 7.0, ""La"": 3.0, ""Zr"": 2.0, ""O"": 12.0}",False,0.15,10,Introduction,Text
Article 11.pdf,MAT_1,UK,KU,"{""U"": 1.0, ""K"": 1.0}",False,0.7,1,Abstract,Text
Article 11.pdf,MAT_2,Al2O3,Al2O3,"{""Al"": 2.0, ""O"": 3.0}",False,0.7,3,Abstract,Text
Article 11.pdf,MAT_3,Li10GeP2S12,Li10Ge(PS6)2,"{""Li"": 10.0, ""Ge"": 1.0, ""P"": 2.0, ""S"": 12.0}",False,0.7,3,Abstract,Text
